경주일자,경주번호,경주장,경주시간,출전번호,마명,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2025/03/01-9R,8,일,국3등급,1200,3,6,10,마이아,56.5,0:13.8,0:39.7,0:14.5,1:16.3,493(-1),62
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2025/01/25-9R,2,일,혼3등급,1200,3,6,5,마이아,56.5,0:13.9,0:38.0,0:13.6,1:14.8,494(2),62
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2024/12/29-9R,7,일,국3등급,1200,4,4,9,마이아,57.0,0:13.9,0:37.9,0:13.5,1:14.7,492(1),63
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2024/12/07-9R,3,일,혼3등급,1200,14,3,8,마이아,57.5,0:13.6,0:38.4,0:13.9,1:14.3,491(6),63
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2024/11/10-7R,10,일,혼3등급,1200,5,5,2,마이아,56.0,0:13.7,0:37.7,0:13.3,1:14.1,485(-2),61
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2024/09/15-9R,8,일,국3등급,1200,11,3,6,임다빈,56.5,0:13.7,0:37.1,0:13.3,1:14.2,487(6),62
2025년07월06일(일),제9경주,서울,17:00,6,한강보스,2024/08/03-8R,2,일,국3등급,1200,3,3,4,임다빈,56.5,0:13.8,0:37.3,0:13.2,1:12.9,481(-6),62
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2025/06/15-10R,9,일,혼3등급,1400,3,5,4,유승완,52.0,0:14.0,0:38.2,0:13.6,1:27.5,477(6),51
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2025/05/11-10R,4,일,혼3등급,1400,16,5,4,유승완,52.0,0:14.1,0:38.5,0:13.3,1:28.1,471(-1),51
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2025/04/20-10R,4,일,혼3등급,1400,8,6,9,유승완,52.0,0:14.1,0:39.0,0:13.9,1:28.1,472(4),52
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2025/03/16-11R,6,일,혼3등급,1400,6,6,9,유승완,52.0,0:13.8,0:40.4,0:14.7,1:28.9,468(-1),52
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2025/02/08-8R,10,일,혼4등급,1600,5,6,2,장추열,57.0,0:14.1,0:39.9,0:14.0,1:43.8,469(0),49
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2025/01/11-7R,6,일,혼4등급,1400,5,5,1,이철경,53.5,0:14.1,0:38.9,0:13.7,1:27.7,469(-4),42
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2024/12/14-9R,11,일,혼4등급,1200,8,7,2,이철경,52.0,0:14.4,0:37.4,0:13.1,1:15.0,473(-5),39
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2024/11/17-6R,6,일,혼4등급,1200,6,5,5,임다빈,52.5,0:14.5,0:38.2,0:13.3,1:15.7,478(7),39
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2024/10/06-7R,2,일,혼4등급,1200,3,3,7,임다빈,52.0,0:14.9,0:37.0,0:13.1,1:15.6,471(-12),40
2025년07월06일(일),제9경주,서울,17:00,7,히어로삭스,2024/08/18-2R,9,일,혼4등급,1200,4,3,5,임다빈,55.0,0:14.2,0:38.5,0:13.7,1:15.1,483(2),40
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2025/05/25-10R,3,일,혼3등급,1400,8,4,8,임다빈,54.0,0:13.5,0:40.0,0:14.5,1:28.2,485(10),55
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2025/04/12-9R,10,일,혼3등급,1600,8,5,7,마이아,55.0,0:13.7,0:41.3,0:14.4,1:43.4,475(6),56
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2025/03/16-11R,1,일,혼3등급,1400,6,6,4,마이아,54.5,0:13.8,0:39.3,0:13.9,1:27.7,469(-5),56
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2025/02/15-10R,7,일,혼3등급,1200,4,6,4,마이아,53.5,0:13.8,0:39.1,0:14.2,1:15.0,474(7),56
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2025/01/04-11R,4,일,혼3등급,1200,3,5,4,코지,53.5,0:13.8,0:38.1,0:13.7,1:14.6,467(-1),56
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2024/11/24-10R,4,일,혼3등급,1400,4,5,5,김동수,54.0,0:13.7,0:37.9,0:13.1,1:27.3,468(-6),56
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2024/10/19-8R,7,일,혼3등급,1200,16,4,9,김동수,54.0,0:13.8,0:37.8,0:13.7,1:15.4,474(-4),56
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2024/08/25-11R,5,일,혼3등급,1200,12,5,7,유승완,54.0,0:13.5,0:38.7,0:13.9,1:14.8,478(-6),56
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2024/06/23-6R,11,일,혼4등급,1200,16,5,1,김성현,53.0,0:13.5,0:37.3,0:13.2,1:14.6,484(5),49
2025년07월06일(일),제9경주,서울,17:00,8,페어스카이즈,2024/05/18-10R,6,일,혼4등급,1300,8,4,5,유승완,57.0,0:13.4,0:38.7,0:13.5,1:21.1,479(-1),49
2025년07월06일(일),제9경주,서울,17:00,9,마이티스위트,2025/05/18-11R,6,일,혼3등급,1200,11,6,9,김효정,52.0,0:13.8,0:39.4,0:14.5,1:15.5,469(3),52
2025년07월06일(일),제9경주,서울,17:00,9,마이티스위트,2025/03/30-9R,4,일,혼3등급,1400,3,7,4,김효정,52.0,0:13.9,0:40.6,0:14.2,1:29.0,466(2),52
2025년07월06일(일),제9경주,서울,17:00,9,마이티스위트,2025/02/15-10R,8,일,혼3등급,1200,4,6,9,문세영,52.0,0:13.6,0:39.4,0:14.1,1:15.4,464(-6),52
2025년07월06일(일),제9경주,서울,17:00,9,마이티스위트,2024/12/28-2R,5,일,혼4등급,1200,5,6,1,문세영,53.0,0:13.5,0:38.1,0:13.5,1:14.4,470(13),40
2025년07월06일(일),제9경주,서울,17:00,9,마이티스위트,2024/10/24-2R,12,주,-,1000,17,-,2,문세영,54.0,0:14.6,0:37.4,0:13.0,1:03.3,463(6),40
2025년07월06일(일),제9경주,서울,17:00,9,마이티스위트,2024/09/26-4R,6,주,-,1000,7,-,3,문세영,55.0,0:14.6,0:37.5,0:12.7,1:03.7,457(0),-
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2025/06/01-8R,5,일,국3등급,1600,3,5,6,박태종,53.0,0:14.6,0:38.4,0:13.4,1:42.2,508(6),52
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2025/04/06-8R,8,일,국3등급,1400,17,2,11,문정균,52.5,0:14.7,0:39.0,0:14.1,1:27.9,502(-4),53
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2025/03/22-9R,8,일,국3등급,1600,4,8,5,박태종,52.0,0:15.1,0:39.9,0:14.2,1:43.4,506(-5),53
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2025/03/02-10R,3,일,국3등급,1800,5,6,9,정우주,53.5,0:14.8,0:40.8,0:14.2,1:58.5,511(5),54
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2025/02/08-10R,11,일,국3등급,1800,5,6,5,정우주,54.0,0:15.3,0:39.1,0:13.4,1:59.2,506(-3),54
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2025/01/19-10R,9,일,국3등급,1800,3,5,7,송재철,53.0,0:15.3,0:40.1,0:13.7,1:59.0,509(4),54
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2024/12/22-9R,11,일,국3등급,1800,6,7,2,송재철,52.5,0:15.2,0:39.3,0:13.1,1:58.8,505(-1),52
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2024/11/23-9R,5,일,국3등급,1800,4,5,4,김옥성,52.0,0:14.7,0:38.5,0:12.7,1:59.0,506(2),52
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2024/11/02-10R,2,일,국3등급,1200,7,4,8,조상범,52.0,0:14.1,0:36.5,0:12.9,1:13.9,504(1),53
2025년07월06일(일),제10경주,서울,17:30,1,새내파워풀,2024/10/06-10R,4,일,국3등급,1800,3,3,4,조상범,52.0,0:14.1,0:41.8,0:14.6,1:56.9,503(7),53
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2025/05/18-11R,4,일,혼3등급,1200,11,6,6,이혁,52.0,0:13.4,0:38.7,0:13.9,1:14.6,476(0),53
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2025/04/27-9R,1,일,혼3등급,1200,6,6,6,이동하,52.5,0:13.8,0:39.0,0:14.0,1:15.5,476(0),53
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2025/03/23-11R,2,일,혼3등급,1200,4,6,5,김용근,53.0,0:13.4,0:39.6,0:14.4,1:14.8,476(1),53
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2025/02/16-7R,9,일,혼4등급,1200,4,6,1,이혁,57.0,0:13.5,0:39.4,0:13.7,1:15.0,475(-4),46
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2025/01/11-7R,4,일,혼4등급,1400,5,5,7,이혁,55.5,0:14.4,0:39.9,0:14.0,1:29.4,479(-1),46
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2024/12/08-6R,4,일,혼4등급,1200,13,4,2,이동하,52.5,0:13.5,0:38.1,0:13.5,1:14.2,480(5),43
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2024/10/27-7R,2,일,혼4등급,1200,12,3,2,이혁,52.0,0:13.3,0:37.2,0:13.6,1:13.6,475(-3),39
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2024/09/28-3R,12,일,혼4등급,1200,5,3,6,이혁,55.0,0:13.6,0:39.5,0:14.0,1:15.9,478(-3),40
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2024/09/01-1R,5,일,혼4등급,1000,4,4,4,이혁,55.0,0:13.2,0:38.3,0:13.9,1:02.2,481(-2),40
2025년07월06일(일),제10경주,서울,17:30,2,월드피플,2024/07/25-4R,3,주,-,1000,14,-,3,이혁,54.0,0:14.0,0:38.5,0:13.5,1:03.5,483(0),-
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2025/05/11-10R,1,일,혼3등급,1400,16,5,5,코지,54.5,0:13.9,0:38.4,0:13.4,1:28.1,465(6),60
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2025/04/12-9R,3,일,혼3등급,1600,8,5,6,장추열,55.5,0:14.3,0:40.6,0:13.9,1:42.9,459(8),61
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2025/03/08-9R,6,일,혼3등급,1200,11,3,8,임다빈,54.0,0:14.2,0:37.6,0:13.3,1:14.3,451(-2),61
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2025/01/23-4R,5,주,-,1000,2,-,4,임다빈,56.0,0:14.9,0:38.2,0:13.0,1:04.5,452(-10),61
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2024/09/05-2R,8,주,-,1000,3,-,2,문세영,55.0,0:14.6,0:37.3,0:12.7,1:03.0,462(9),61
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2024/05/12-10R,2,일,혼3등급,1600,13,3,3,송재철,54.0,0:14.2,0:38.3,0:13.6,1:40.1,453(0),60
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2024/04/18-4R,7,주,-,1000,12,-,2,송재철,56.0,0:14.6,0:37.3,0:12.3,1:03.3,456(3),60
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2023/12/17-10R,9,일,혼3등급,1400,18,5,5,푸르칸,53.5,0:13.7,0:38.4,0:13.2,1:26.8,453(-3),60
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2023/11/25-8R,7,일,혼3등급,1400,7,7,2,푸르칸,52.0,0:14.0,0:38.4,0:13.2,1:27.9,456(0),57
2025년07월06일(일),제10경주,서울,17:30,3,파워빅토리,2023/10/29-10R,7,일,혼3등급,1400,6,5,6,임다빈,52.0,0:14.3,0:37.9,0:13.4,1:27.2,456(0),57
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2025/05/31-8R,7,일,혼3등급,1800,4,6,9,해리카심,52.0,0:15.2,0:41.5,0:14.6,2:00.7,470(1),54
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2025/05/04-7R,3,일,혼3등급,1600,14,4,10,김태훈,54.0,0:13.9,0:43.4,0:16.2,1:45.0,469(5),55
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2025/03/01-10R,6,일,혼3등급,1600,3,6,4,김태훈,53.5,0:14.4,0:40.8,0:14.4,1:43.4,464(-9),55
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2025/02/09-9R,6,일,혼3등급,1400,4,7,4,김태훈,53.5,0:14.8,0:38.9,0:13.7,1:29.0,473(2),55
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2025/01/26-10R,7,일,혼3등급,1800,3,6,10,김태훈,52.5,0:14.3,0:40.4,0:13.7,1:59.1,471(-3),55
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2024/12/22-10R,2,일,혼4등급,1600,6,7,1,김태훈,57.5,0:14.3,0:38.4,0:13.3,1:43.7,474(-7),48
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2024/11/24-8R,3,일,혼4등급,1400,4,5,5,김태훈,57.0,0:13.7,0:39.6,0:13.8,1:28.7,481(18),48
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2024/11/07-1R,9,주,-,1000,6,-,1,김태훈,57.0,0:13.9,0:36.6,0:12.5,1:01.9,479(1),48
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2024/11/01-3R,8,주,-,1000,8,-,93,김태훈,57.0,-,-,-,-,478(2),48
2025년07월06일(일),제10경주,서울,17:30,4,호크프린스,2024/06/13-2R,11,주,-,1000,6,-,93,정우주,57.0,-,-,-,-,476(13),48
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2025/05/11-10R,10,일,혼3등급,1400,16,5,7,빅투아르,53.5,0:14.3,0:38.4,0:13.4,1:28.4,507(4),58
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2025/04/13-11R,1,일,혼3등급,1200,17,5,6,이용호,53.0,0:13.4,0:38.4,0:13.7,1:14.8,503(10),59
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2025/03/08-9R,11,일,혼3등급,1200,11,3,9,송재철,53.5,0:13.8,0:38.3,0:13.6,1:14.6,493(-18),60
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2025/01/25-9R,9,일,혼3등급,1200,3,6,10,송재철,54.0,0:14.1,0:38.7,0:13.9,1:16.8,511(0),61
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2024/11/10-7R,4,일,혼3등급,1200,5,5,5,해리카심,54.0,0:13.8,0:38.0,0:13.5,1:14.5,511(0),61
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2024/08/25-11R,1,일,혼3등급,1200,12,5,2,송재철,52.0,0:13.5,0:36.9,0:13.0,1:13.2,511(3),56
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2024/07/25-5R,6,주,-,1000,14,-,1,송재철,54.0,0:13.6,0:36.8,0:12.7,1:01.7,509(-1),56
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2024/07/19-4R,6,주,-,1000,18,-,2,송재철,54.0,0:13.6,0:37.7,0:13.4,1:02.3,510(2),56
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2024/07/04-4R,8,주,-,1000,12,-,12,송재철,54.0,0:13.9,0:45.8,0:13.8,1:12.5,508(-8),56
2025년07월06일(일),제10경주,서울,17:30,5,에클레어퓨리,2024/06/20-1R,6,주,-,1000,2,-,93,송재철,53.0,-,-,-,-,516(8),56
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2025/05/25-11R,9,일,혼3등급,1400,8,4,8,빅투아르,54.0,0:13.4,0:41.4,0:15.4,1:29.4,495(17),59
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2025/04/13-11R,9,일,혼3등급,1200,17,5,8,조재로,53.0,0:13.4,0:39.2,0:14.3,1:15.8,478(-6),59
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2025/03/20-2R,11,주,-,1000,8,-,4,조재로,55.0,0:13.8,0:39.9,0:14.5,1:04.5,481(-3),59
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2024/10/27-9R,1,일,국4등급,1400,12,3,1,조재로,56.0,0:13.3,0:38.1,0:13.6,1:25.9,484(-7),50
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2024/09/29-9R,10,일,국4등급,1400,4,3,1,빅투아르,52.0,0:13.5,0:38.6,0:13.9,1:26.5,491(-6),41
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2024/08/25-9R,8,일,국5등급,1400,12,5,1,조재로,52.0,0:13.1,0:38.9,0:14.1,1:26.9,497(-12),29
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2024/07/27-3R,4,일,국5등급,1400,15,3,4,조재로,52.0,0:13.5,0:39.7,0:14.3,1:28.2,509(0),29
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2024/07/06-3R,8,일,국5등급,1400,17,4,5,장추열,52.5,0:13.7,0:39.5,0:14.0,1:29.2,509(10),29
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2024/04/20-5R,4,일,국5등급,1400,11,3,9,장추열,52.5,0:13.5,0:40.6,0:14.8,1:29.2,499(2),30
2025년07월06일(일),제10경주,서울,17:30,6,서부특송,2024/03/24-8R,8,일,국5등급,1700,6,6,6,임기원,52.0,0:14.3,0:41.3,0:14.3,1:54.0,497(-4),30
2025년07월06일(일),제10경주,서울,17:30,7,슈프림삭스,2025/06/14-7R,9,일,혼4등급,1700,3,4,1,빅투아르,56.5,0:14.0,0:40.8,0:13.7,1:50.1,491(-3),48
2025년07월06일(일),제10경주,서울,17:30,7,슈프림삭스,2025/05/10-5R,9,일,혼4등급,1400,20,4,1,빅투아르,53.0,0:13.5,0:40.4,0:14.1,1:27.8,494(8),40
2025년07월06일(일),제10경주,서울,17:30,7,슈프림삭스,2025/03/22-2R,2,일,혼4등급,1200,5,8,7,빅투아르,56.0,0:13.8,0:41.5,0:14.7,1:17.7,486(-11),40
2025년07월06일(일),제10경주,서울,17:30,7,슈프림삭스,2025/02/27-3R,6,주,-,1000,3,-,6,빅투아르,55.0,0:14.1,0:39.3,0:13.8,1:04.5,497(27),40
2025년07월06일(일),제10경주,서울,17:30,7,슈프림삭스,2024/06/13-2R,3,주,-,1000,6,-,1,빅투아르,55.0,0:14.1,0:37.8,0:13.1,1:03.9,470(0),-
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2025/06/07-7R,7,일,국4등급,1400,3,5,1,이동하,58.0,0:13.6,0:39.8,0:14.2,1:27.7,509(-7),49
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2025/05/03-7R,2,일,혼4등급,1600,18,4,4,김성현,54.5,0:13.3,0:41.5,0:14.9,1:42.8,516(8),49
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2025/04/05-8R,4,일,혼4등급,1600,17,2,5,조상범,57.5,0:13.5,0:38.8,0:13.5,1:40.9,508(15),49
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2025/02/08-7R,4,일,혼4등급,1600,5,6,2,씨씨웡,55.0,0:13.8,0:39.2,0:13.6,1:43.3,493(-4),44
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2024/12/15-8R,2,일,국4등급,1800,8,8,7,김용근,56.5,0:14.3,0:45.8,0:15.8,2:03.8,497(-3),44
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2024/11/30-9R,7,일,국4등급,1400,18,3,4,김용근,55.5,0:13.9,0:38.3,0:13.3,1:27.5,500(11),44
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2024/10/20-8R,10,일,혼4등급,1800,14,5,1,김용근,54.0,0:14.2,0:40.0,0:13.6,2:00.1,489(-3),38
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2024/10/06-9R,1,일,국4등급,1700,3,3,5,김용근,52.0,0:14.8,0:39.5,0:13.2,1:51.2,492(1),38
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2024/08/25-7R,5,일,국5등급,1300,12,5,2,트레보,56.5,0:13.7,0:38.2,0:13.3,1:21.2,491(8),34
2025년07월06일(일),제10경주,서울,17:30,8,골든드래곤,2024/08/04-4R,8,일,국5등급,1400,3,3,9,해리카심,57.0,0:13.6,0:40.6,0:14.7,1:29.1,483(5),35
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2025/06/12-1R,11,주,-,1000,3,-,3,김정준,57.0,0:14.8,0:37.6,0:12.9,1:03.7,497(-7),92
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2025/06/05-4R,9,주,-,1000,3,-,8,김태훈,57.0,0:14.9,0:39.3,0:13.5,1:06.1,504(-6),92
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2025/01/19-11R,2,일,1등급,1600,3,5,4,씨씨웡,56.5,0:13.8,0:40.3,0:14.4,1:41.4,510(6),92
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2024/11/17-11R,2,일,1등급,1400,6,5,6,임다빈,54.5,0:14.3,0:37.7,0:13.2,1:27.9,504(4),93
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2024/10/20-11R,1,일,1등급,1600,14,5,9,김용근,57.0,0:14.2,0:40.3,0:14.4,1:42.8,500(-6),93
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2024/09/15-10R,4,일,1등급,1600,11,3,1,임다빈,52.0,0:13.8,0:38.1,0:13.1,1:38.6,506(1),82
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2024/08/18-10R,9,일,1등급,1800,3,3,10,정우주,51.5,0:14.6,0:42.1,0:15.3,1:58.8,505(1),84
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2024/08/04-12R,1,대,혼OPEN,2000,3,3,7,임다빈,57.0,0:13.8,0:40.2,0:14.3,2:08.6,504(-13),84
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2024/07/21-10R,9,일,1등급,1400,16,3,7,정우주,53.0,0:14.1,0:39.2,0:14.0,1:26.6,517(17),86
2025년07월06일(일),제11경주,서울,18:00,1,굿필승,2024/05/26-3R,9,대,혼OPEN,1800,2,5,9,김태훈,57.0,0:14.9,0:38.2,0:13.1,1:55.2,500(-3),86
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2025/05/25-8R,3,일,1등급,1600,8,4,7,유승완,52.5,0:14.0,0:40.2,0:14.6,1:40.8,502(-1),83
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2025/04/13-7R,6,특,국OPEN,1600,17,5,1,김용근,57.0,0:13.3,0:40.1,0:14.5,1:39.5,503(0),73
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2025/03/15-10R,6,일,2등급,1600,6,6,2,김용근,53.0,0:13.7,0:38.1,0:13.7,1:39.6,503(6),70
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2025/01/25-11R,10,일,2등급,2000,3,6,8,장추열,53.5,0:13.7,0:42.8,0:16.0,2:15.5,497(-7),70
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2024/12/28-12R,11,일,2등급,1800,4,6,5,김용근,53.5,0:14.5,0:40.8,0:14.0,1:57.3,504(4),70
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2024/11/10-8R,6,일,국3등급,1800,5,5,1,김용근,57.0,0:14.5,0:37.8,0:13.1,1:57.1,500(2),63
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2024/10/06-10R,3,일,국3등급,1800,3,3,1,김용근,52.5,0:14.6,0:39.5,0:13.6,1:55.6,498(-6),56
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2024/08/31-11R,4,일,국3등급,1600,4,5,2,김용근,53.0,0:13.7,0:39.5,0:14.0,1:41.4,504(7),54
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2024/07/13-9R,5,일,국4등급,1600,9,3,1,김용근,56.0,0:13.9,0:38.2,0:13.2,1:40.3,497(2),48
2025년07월06일(일),제11경주,서울,18:00,2,자이언트스텝,2024/06/09-7R,10,일,혼4등급,1600,10,5,2,김용근,55.0,0:14.1,0:38.7,0:13.8,1:42.0,495(-10),44
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2025/05/25-8R,2,일,1등급,1600,8,4,6,김성현,56.0,0:13.7,0:40.0,0:14.7,1:40.5,479(-10),94
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2025/04/06-11R,2,일,1등급,1400,15,2,7,마이아,58.5,0:13.7,0:39.6,0:14.4,1:26.3,489(-3),95
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2025/02/09-11R,3,일,1등급,1400,4,7,5,조재로,56.5,0:14.0,0:37.7,0:12.9,1:27.1,492(-2),95
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2025/01/19-11R,5,일,1등급,1600,3,5,2,조재로,56.5,0:13.9,0:39.1,0:14.0,1:39.5,494(10),92
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2024/12/08-10R,4,일,1등급,1200,13,4,3,김용근,55.5,0:14.0,0:35.7,0:12.6,1:12.9,484(6),90
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2024/11/03-11R,2,일,1등급,1200,7,4,2,조재로,56.5,0:13.8,0:36.6,0:12.9,1:12.9,478(3),89
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2024/09/15-10R,2,일,1등급,1600,11,3,3,임기원,55.0,0:13.4,0:40.0,0:14.6,1:40.4,475(-2),89
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2024/07/21-10R,10,일,1등급,1400,16,3,9,임다빈,55.0,0:13.3,0:40.6,0:14.8,1:27.1,477(-4),90
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2024/06/30-8R,4,일,1등급,1200,16,2,6,임다빈,55.5,0:13.5,0:37.1,0:13.2,1:12.4,481(1),90
2025년07월06일(일),제11경주,서울,18:00,3,포에버드림,2024/05/26-7R,2,일,1등급,1200,5,7,1,임다빈,53.5,0:13.6,0:37.7,0:13.4,1:13.4,480(-7),85
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2025/06/01-11R,11,일,1등급,2000,3,5,6,빅투아르,58.0,0:14.3,0:39.9,0:14.0,2:09.3,488(-14),95
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2025/04/20-7R,5,대,혼OPEN,2000,8,6,11,빅투아르,57.0,0:14.4,0:40.5,0:14.2,2:10.4,502(-7),96
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2025/01/26-11R,10,일,1등급,2000,3,6,10,빅투아르,55.5,0:14.1,0:40.9,0:15.0,2:13.4,509(2),96
2025년07월06일(일),제11경주,서울,18:00,4,노던타임,2024/12/29-11R,6,일,1등급,2000,4,4,7,코지,56.0,0:14.0,0:41.8,0:15.0,2:12.1,507(9),96
