경주일자,경주번호,경주장,경주시간,등급,거리,핸디캡,레이팅범위,연령조건,NO,마명,산지,성별,연령,레이팅,부중,증감,기수,조교사,마주,조교횟수,출전주기,장구현황,특이사항,선행력,선입력,추입력,선행등급,선입등급,추입등급,경주일자_map,경주번호_map,경주장_map,경주시간_map,출전번호,과거_경주일자,과거_출전번호,종류,과거_등급,과거_거리,함수율,빠르기,과거_순위,과거_기수,과거_중량,과거_S-1F,과거_G-3F,과거_G-1F,과거_기록,과거_마체중,과거_레이팅,순번,마번,순위,배당,S1F-1C-2C-3C-4C-G1F,S1F-1C-2C-3C-G3F-4C-G1F,S1F-G8F-G6F-G4F-G3F-G2F-G1F,S-1F,S1F,10-8F,8-6F,6-4F,4-2F,400,1F-G,1코너,2F-G,2코너,3F-G,3코너,G-3F,4코너,G400,G3F,G-1F,G1F,경주기록
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2025/04/26-9R,4,일,국3등급,1800,8,6,2,푸르칸,52.5,0:15.2,0:39.7,0:13.3,1:57.1,443(5),53,3.0,4.0,2.0,4.9,,11- 9- 8- 8- 8- 8- 9,,,0:15.2,,,,,,0:13.3,0:21.4,,0:34.4,0:39.7,1:10.0,,1:24.6,,1:17.4,,1:43.8,1:57.1
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2025/03/30-10R,4,일,국3등급,1800,3,7,2,푸르칸,52.0,0:14.8,0:39.5,0:13.0,1:57.7,438(-3),51,4.0,4.0,2.0,20.8,,7- 8- 8- 8- 8- 8- 4,,,0:14.8,,,,,,0:13.0,0:21.0,,0:34.0,0:39.5,1:10.4,,1:25.6,,1:18.2,,1:44.7,1:57.7
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2025/02/16-11R,2,일,혼3등급,1800,4,6,6,정정희,52.0,0:14.6,0:40.0,0:13.5,1:59.6,441(5),51,5.0,2.0,6.0,5.9,,5- 5- 6- 8- 9- 9- 8,,,0:14.6,,,,,,0:13.5,0:20.7,,0:33.6,0:40.0,1:11.8,,1:27.0,,1:19.6,,1:46.1,1:59.6
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2025/01/19-10R,1,일,국3등급,1800,3,5,10,정정희,52.0,0:14.4,0:40.8,0:13.6,1:59.5,436(-7),51,6.0,1.0,10.0,6.8,,2- 3- 3- 4- 8- 8- 11,,,0:14.4,,,,,,0:13.6,0:20.4,,0:33.3,0:40.8,1:10.9,,1:26.2,,1:18.7,,1:45.9,1:59.5
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2024/12/28-10R,10,일,국3등급,1600,4,6,5,정정희,52.0,0:14.5,0:39.8,0:13.7,1:43.1,443(4),51,7.0,10.0,5.0,9.0,,9-   - 9- 7- 6- 4- 6,,,0:14.5,,,,,,0:13.7,-,,0:14.5,0:39.8,0:50.6,,1:09.8,,1:03.3,,1:29.4,1:43.1
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2024/11/23-10R,9,일,국3등급,1800,4,5,4,이현종,52.0,0:14.5,0:39.0,0:13.1,1:58.0,439(-4),51,8.0,9.0,4.0,39.9,,7- 7- 7- 4- 4- 4- 4,,,0:14.5,,,,,,0:13.1,0:20.5,,0:33.6,0:39.0,1:11.0,,1:26.0,,1:19.0,,1:44.9,1:58.0
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2024/11/07-2R,11,주,-,1000,6,-,2,푸르칸,57.0,0:14.1,0:37.2,0:12.6,1:02.3,446(3),51,9.0,11.0,2.0,-,3-   -   - 3- 5- 4,,,0:14.1,,,,,,,,-,,-,,0:14.1,0:37.2,0:31.5,,,0:12.6,,1:02.3
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,9,지모션,한국(포),거,5,64(6),57.5,1.5,김효정,리카디,이강운,18,5주,"계란형큰,망사눈",-,57.5,48.4,-6.6,C,D,D,2025년07월19일(토),제7경주,서울,16:30,9,2024/05/11-11R,4,일,국3등급,1800,16,5,8,빅투아르,52.0,0:14.2,0:42.6,0:14.0,1:59.5,443(5),51,10.0,4.0,8.0,7.6,,5- 4- 3- 6- 6- 8- 9,,,0:14.2,,,,,,0:14.0,0:19.9,,0:32.1,0:42.6,1:08.9,,1:24.6,,1:16.9,,1:45.5,1:59.5
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2025/06/14-8R,11,일,국3등급,1800,3,4,2,문세영,52.5,0:14.8,0:39.0,0:13.1,1:57.5,476(-4),51,1.0,11.0,2.0,6.6,,7- 7- 7- 6- 5- 6- 5,,,0:14.8,,,,,,0:13.1,0:21.0,,0:33.8,0:39.0,1:10.6,,1:25.8,,1:18.5,,1:44.4,1:57.5
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2025/05/31-9R,6,일,국3등급,1400,4,6,6,김효정,52.0,0:13.7,0:39.0,0:14.0,1:27.5,480(6),51,2.0,6.0,6.0,45.3,,4-   -   - 2- 2- 3- 3,,,0:13.7,,,,,,0:14.0,-,,-,0:39.0,0:36.3,,0:54.7,,0:48.5,,1:13.5,1:27.5
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2025/04/20-10R,9,일,혼3등급,1400,8,6,11,김효정,52.0,0:13.7,0:39.9,0:14.0,1:28.5,474(8),51,3.0,9.0,11.0,58.8,,5-   -   - 4- 5- 6- 10,,,0:13.7,,,,,,0:14.0,-,,-,0:39.9,0:36.4,,0:54.9,,0:48.6,,1:14.5,1:28.5
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2025/03/27-1R,10,주,-,1000,4,-,2,씨씨웡,56.0,0:14.8,0:37.8,0:12.5,1:04.2,462(-12),51,4.0,10.0,2.0,-,6-   -   - 6- 7- 5,,,0:14.8,,,,,,,,-,,-,,0:14.8,0:37.8,0:33.0,,,0:12.5,,1:04.2
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2025/03/20-2R,8,주,-,1000,8,-,7,씨씨웡,56.0,0:14.7,0:40.2,0:14.1,1:06.5,474(8),51,5.0,8.0,7.0,-,6-   -   - 6- 6- 7,,,0:14.7,,,,,,,,-,,-,,0:14.7,0:40.2,0:33.0,,,0:14.1,,1:06.5
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2024/07/28-13R,4,일,국3등급,1800,11,4,7,김용근,51.0,0:14.6,0:40.7,0:13.7,1:58.3,466(-4),51,6.0,4.0,7.0,20.2,,4- 4- 4- 9- 9- 10- 8,,,0:14.6,,,,,,0:13.7,0:20.4,,0:33.1,0:40.7,1:09.6,,1:25.0,,1:17.6,,1:44.6,1:58.3
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2024/06/09-10R,1,일,국3등급,1800,9,5,7,김용근,51.0,0:14.6,0:40.8,0:13.8,2:00.5,470(-3),51,7.0,1.0,7.0,7.1,,3- 6- 7- 10- 10- 9- 9,,,0:14.6,,,,,,0:13.8,0:21.0,,0:34.1,0:40.8,1:11.4,,1:27.0,,1:19.7,,1:46.7,2:00.5
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2024/04/21-8R,6,일,혼4등급,1800,12,3,1,문세영,57.0,0:14.5,0:39.7,0:13.2,1:57.0,473(1),45,8.0,6.0,1.0,3.3,,6- 6- 6- 6- 6- 6- 3,,,0:14.5,,,,,,0:13.2,0:20.5,,0:33.1,0:39.7,1:09.3,,1:24.9,,1:17.3,,1:43.8,1:57.0
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2024/03/10-6R,10,일,혼4등급,1800,4,5,2,문세영,52.5,0:14.4,0:39.2,0:13.3,1:58.6,472(0),40,9.0,10.0,2.0,2.4,,5- 5- 5- 4- 4- 3- 2,,,0:14.4,,,,,,0:13.3,0:20.5,,0:33.3,0:39.2,1:11.4,,1:26.5,,1:19.4,,1:45.3,1:58.6
20250719,7,서울,16:30,혼3등급,1800M,핸디캡,일반,R1~65,10,세광파이터,한국,수,4,53(2),52,-0.5,임다빈,최용구,배형진,13,5주,"계란형큰,망사",-,37.5,40.9,13.5,D,D,A,2025년07월19일(토),제7경주,서울,16:30,10,2024/02/24-10R,6,일,국4등급,1800,14,6,5,이혁,52.5,0:14.7,0:41.3,0:13.8,2:00.7,472(2),40,10.0,6.0,5.0,3.5,,8- 8- 9- 7- 6- 6- 5,,,0:14.7,,,,,,0:13.8,0:21.0,,0:34.3,0:41.3,1:11.5,,1:27.4,,1:19.4,,1:46.9,2:00.7
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,1,아쿠아라인,한국,수,3,50(18),57.5,2.5,조인권,서범석,미즈타니 마사테루,11,34주,"계란형큰,망사눈",-,28.5,29.2,10.0,D,D,A,2025년07월19일(토),제8경주,서울,17:30,1,2025/06/19-4R,7,주,-,1000,9,-,2,조인권,54.0,0:15.2,0:37.2,0:12.2,1:04.4,498(5),50,,7.0,2.0,-,6-   -   - 6- 6- 6,,,0:15.2,,,,,,,,-,,-,,0:15.2,0:37.2,0:34.0,,,0:12.2,,1:04.4
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,1,아쿠아라인,한국,수,3,50(18),57.5,2.5,조인권,서범석,미즈타니 마사테루,11,34주,"계란형큰,망사눈",-,28.5,29.2,10.0,D,D,A,2025년07월19일(토),제8경주,서울,17:30,1,2024/11/24-6R,7,대,국OPEN,1400,2,5,1,조인권,55.0,0:14.3,0:37.6,0:12.7,1:27.0,482(-11),32,2.0,7.0,1.0,80.6,,,12- - - 15- 15- 15- 8,0:14.3,,-,-,0:23.1,0:24.5,,0:12.7,,0:25.1,,0:37.6,,,,,,,,1:27.0
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,1,아쿠아라인,한국,수,3,50(18),57.5,2.5,조인권,서범석,미즈타니 마사테루,11,34주,"계란형큰,망사눈",-,28.5,29.2,10.0,D,D,A,2025년07월19일(토),제8경주,서울,17:30,1,2024/11/09-4R,4,일,국5등급,1400,6,5,8,해리카심,54.5,0:14.4,0:38.7,0:13.6,1:29.1,493(9),32,3.0,4.0,8.0,3.0,,7-   -   - 8- 8- 6- 8,,,0:14.4,,,,,,0:13.6,-,,-,0:38.7,0:37.8,,0:56.4,,0:50.4,,1:15.5,1:29.1
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,1,아쿠아라인,한국,수,3,50(18),57.5,2.5,조인권,서범석,미즈타니 마사테루,11,34주,"계란형큰,망사눈",-,28.5,29.2,10.0,D,D,A,2025년07월19일(토),제8경주,서울,17:30,1,2024/10/19-5R,10,일,국5등급,1300,16,4,2,이혁,53.5,0:14.2,0:37.9,0:13.0,1:21.8,484(0),30,4.0,10.0,2.0,2.4,,9-   -   - 9- 6- 6- 4,,,0:14.2,,,,,,0:13.0,-,,-,0:37.9,0:31.5,,0:50.1,,0:43.9,,1:08.8,1:21.8
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,1,아쿠아라인,한국,수,3,50(18),57.5,2.5,조인권,서범석,미즈타니 마사테루,11,34주,"계란형큰,망사눈",-,28.5,29.2,10.0,D,D,A,2025년07월19일(토),제8경주,서울,17:30,1,2024/09/14-1R,9,일,국6등급,1000,16,4,1,이혁,55.0,0:14.6,0:36.7,0:12.4,1:02.5,484(24),-,5.0,9.0,1.0,1.6,,11-   -   - 11- 12- 12- 9,,,0:14.6,,,,,,0:12.4,-,,-,0:36.7,0:14.6,,0:32.2,,0:25.8,,0:50.1,1:02.5
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,1,아쿠아라인,한국,수,3,50(18),57.5,2.5,조인권,서범석,미즈타니 마사테루,11,34주,"계란형큰,망사눈",-,28.5,29.2,10.0,D,D,A,2025년07월19일(토),제8경주,서울,17:30,1,2024/08/01-5R,2,주,-,1000,5,-,1,이혁,53.0,0:14.0,0:37.1,0:12.9,1:01.8,460(-7),-,6.0,2.0,1.0,-,2-   -   - 2- 1- 1,,,0:14.0,,,,,,,,-,,-,,0:14.0,0:37.1,0:30.9,,,0:12.9,,1:01.8
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,1,아쿠아라인,한국,수,3,50(18),57.5,2.5,조인권,서범석,미즈타니 마사테루,11,34주,"계란형큰,망사눈",-,28.5,29.2,10.0,D,D,A,2025년07월19일(토),제8경주,서울,17:30,1,2024/06/13-3R,7,주,-,1000,6,-,9,해리카심,53.0,0:19.9,0:38.4,0:13.3,1:11.2,467(0),-,7.0,7.0,9.0,-,9-   -   - 9- 9- 9,,,0:19.9,,,,,,,,-,,-,,0:19.9,0:38.4,0:38.9,,,0:13.3,,1:11.2
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2025/06/15-6R,9,일,국4등급,1800,3,5,6,유승완,53.5,0:14.9,0:41.0,0:13.9,2:00.1,482(-1),42,1.0,9.0,6.0,32.0,,6- 6- 7- 9- 8- 7- 7,,,0:14.9,,,,,,0:13.9,0:21.0,,0:34.0,0:41.0,1:11.3,,1:26.7,,1:19.1,,1:46.2,2:00.1
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2025/05/11-6R,4,일,국4등급,1800,19,5,5,이혁,54.5,0:15.0,0:41.4,0:14.2,1:58.7,483(1),42,2.0,4.0,5.0,28.5,,5- 7- 7- 5- 6- 5- 6,,,0:15.0,,,,,,0:14.2,0:21.1,,0:33.7,0:41.4,1:09.2,,1:24.7,,1:17.3,,1:44.5,1:58.7
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2025/04/20-8R,8,일,국4등급,1800,8,6,7,유승완,55.0,0:15.0,0:40.1,0:13.7,1:59.6,482(7),43,3.0,8.0,7.0,42.9,,9- 9- 10- 9- 10- 9- 7,,,0:15.0,,,,,,0:13.7,0:21.4,,0:35.1,0:40.1,1:11.6,,1:26.7,,1:19.5,,1:45.9,1:59.6
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2025/03/09-8R,9,일,혼4등급,1700,8,3,6,유승완,55.0,0:15.1,0:39.2,0:12.9,1:52.9,475(6),44,4.0,9.0,6.0,23.8,,10- 10- 10- 9- 9- 9- 8,,,0:15.1,,,,,,0:12.9,0:15.1,,0:28.1,0:39.2,1:05.7,,1:21.0,,1:13.7,,1:40.0,1:52.9
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2025/01/25-10R,5,일,국4등급,1800,3,6,9,김태훈,55.5,0:14.5,0:42.3,0:14.4,2:00.6,469(-3),45,5.0,5.0,9.0,32.2,,7- 8- 8- 9- 8- 8- 9,,,0:14.5,,,,,,0:14.4,0:20.5,,0:33.4,0:42.3,1:10.7,,1:26.0,,1:18.3,,1:46.2,2:00.6
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2024/12/29-7R,6,일,국4등급,1800,4,4,6,유승완,56.0,0:14.9,0:41.1,0:13.9,2:00.4,472(-3),46,6.0,6.0,6.0,7.4,,6- 7- 8- 8- 7- 7- 6,,,0:14.9,,,,,,0:13.9,0:21.2,,0:34.4,0:41.1,1:11.4,,1:26.7,,1:19.3,,1:46.5,2:00.4
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2024/11/30-10R,6,일,국4등급,1700,18,3,5,유승완,56.0,0:15.2,0:38.9,0:13.1,1:50.3,475(5),46,7.0,6.0,5.0,13.1,,9- 9- 9- 9- 9- 9- 8,,,0:15.2,,,,,,0:13.1,0:15.2,,0:27.9,0:38.9,1:03.9,,1:18.6,,1:11.4,,1:37.2,1:50.3
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2024/10/27-8R,11,일,국4등급,1800,12,3,4,유승완,56.0,0:14.9,0:40.0,0:13.8,1:57.6,470(0),46,8.0,11.0,4.0,25.3,,9- 10- 10- 10- 10- 9- 7,,,0:14.9,,,,,,0:13.8,0:20.9,,0:33.4,0:40.0,1:09.6,,1:24.6,,1:17.6,,1:43.8,1:57.6
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2024/09/29-6R,11,일,국4등급,1800,4,3,7,유승완,56.5,0:14.7,0:39.2,0:13.0,1:59.0,470(-10),47,9.0,11.0,7.0,45.9,,8- 8- 8- 8- 8- 8- 7,,,0:14.7,,,,,,0:13.0,0:20.8,,0:33.6,0:39.2,1:11.5,,1:27.1,,1:19.8,,1:46.0,1:59.0
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,2,데블케이,한국,수,6,41(-1),53,-0.5,유승완,강환민,강경운,8,5주,망사,-,71.7,64.2,-16.0,B+,B,D,2025년07월19일(토),제8경주,서울,17:30,2,2024/08/17-9R,7,일,국4등급,1800,3,4,9,김성현,53.0,0:14.7,0:40.2,0:13.7,1:59.6,480(3),47,10.0,7.0,9.0,13.6,,8- 8- 9- 9- 9- 9- 11,,,0:14.7,,,,,,0:13.7,0:20.8,,0:34.1,0:40.2,1:11.7,,1:26.7,,1:19.4,,1:45.9,1:59.6
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2025/06/21-6R,9,일,혼4등급,1800,19,4,6,김철호,56.0,0:13.7,0:42.6,0:15.4,2:00.1,429(-3),44,1.0,9.0,6.0,20.1,,1- 1- 1- 1- 1- 1- 5,,,0:13.7,,,,,,0:15.4,0:19.3,,0:32.0,0:42.6,1:09.5,,1:24.6,,1:17.5,,1:44.7,2:00.1
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2025/05/24-9R,1,일,혼4등급,1700,12,5,7,김효정,54.5,0:13.9,0:41.7,0:15.0,1:53.7,432(-1),44,2.0,1.0,7.0,12.6,,1- 1- 1- 1- 1- 2- 4,,,0:13.9,,,,,,0:15.0,0:13.9,,0:26.3,0:41.7,1:04.0,,1:19.0,,1:12.0,,1:38.7,1:53.7
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2025/04/26-8R,6,일,혼4등급,1800,8,6,10,김효정,53.5,0:14.1,0:43.8,0:15.7,2:01.2,433(6),44,3.0,6.0,10.0,9.2,,1- 1- 1- 1- 1- 1- 5,,,0:14.1,,,,,,0:15.7,0:19.8,,0:32.2,0:43.8,1:09.5,,1:24.9,,1:17.4,,1:45.5,2:01.2
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2025/03/30-8R,4,일,혼4등급,1600,3,7,1,김효정,52.0,0:13.7,0:39.7,0:14.0,1:43.8,427(12),36,4.0,4.0,1.0,34.5,,1-   - 1- 1- 1- 1- 1,,,0:13.7,,,,,,0:14.0,-,,0:13.7,0:39.7,0:51.0,,1:10.6,,1:04.1,,1:29.8,1:43.8
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2025/03/02-9R,5,일,국4등급,1400,5,6,9,김성현,51.0,0:14.1,0:41.5,0:14.9,1:32.1,415(-12),37,5.0,5.0,9.0,47.3,,6-   -   - 7- 8- 8- 9,,,0:14.1,,,,,,0:14.9,-,,-,0:41.5,0:37.9,,0:56.9,,0:50.6,,1:17.2,1:32.1
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2024/12/08-8R,6,일,국4등급,1700,13,4,10,김태희,51.0,0:14.5,0:41.1,0:14.2,1:52.8,427(-6),37,6.0,6.0,10.0,11.9,,3- 3- 4- 4- 4- 5- 7,,,0:14.5,,,,,,0:14.2,0:14.5,,0:27.3,0:41.1,1:04.4,,1:19.3,,1:11.7,,1:38.6,1:52.8
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2024/11/16-8R,2,일,국4등급,1700,3,5,3,이상규,51.0,0:14.3,0:39.8,0:13.7,1:52.4,433(6),36,7.0,2.0,3.0,18.1,,2- 2- 2- 2- 2- 3- 2,,,0:14.3,,,,,,0:13.7,0:14.3,,0:27.5,0:39.8,1:04.8,,1:19.8,,1:12.6,,1:38.7,1:52.4
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2024/10/27-8R,1,일,국4등급,1800,12,3,7,이상규,51.0,0:13.9,0:40.9,0:13.9,1:58.0,427(-6),36,8.0,1.0,7.0,48.9,,3- 3- 3- 4- 5- 5- 8,,,0:13.9,,,,,,0:13.9,0:19.5,,0:31.6,0:40.9,1:08.8,,1:24.1,,1:17.1,,1:44.1,1:58.0
20250719,8,서울,17:30,국4등급,1600M,핸디캡,일반,R1~50,3,런던에이스,한국,암,5,43(-1),52,-4.0,김효정,박천서,임현성,7,4주,망사눈,-,72.9,70.8,-5.0,B+,B+,C,2025년07월19일(토),제8경주,서울,17:30,3,2024/08/18-6R,1,일,국4등급,1200,3,3,8,이현종,52.0,0:14.4,0:38.2,0:13.7,1:15.2,433(-5),36,9.0,1.0,8.0,53.3,,10-   -   - 9- 9- 9- 9,,,0:14.4,,,,,,0:13.7,-,,-,0:38.2,0:25.2,,0:43.0,,0:37.0,,1:01.5,1:15.2
